stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,symbol.1,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio.1,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
SOFI,0.063,0.701,0.236,0.29,9/3/21,EQUITY,EQUITY,83406F102,SOFI,"SoFi Technologies, Inc.  - Common Stock",15.19,900,Q,15.2,3100,Q,15.195,100,D,15.02,15.53,14.92, ,15.06,0.135,9104205,1630680000000.0,1630680000000.0,15.195,q,NASD,True,True,0.0277,4,28.26,10.1,0.0,0.0,0.0,0.0,,Normal,15.195,1,0.135,1630680000000.0,0.8964,0.135,0.8964,0.8964,True,False,,28.26,10.1,0.0,0.0, ,,0.0,2.84454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72327,53.72327,0.0,0.0,0.0,0.0,0.0,0.0,1.9145,794692813.0,587.0898,11968.07,0.0,0.0,0.0,0.0,0.0, ,0.0,16124130.0,16124130.0,366993750.0
AMD,0.068,0.698,0.234,0.371,9/3/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",110.37,100,U,110.38,200,N,110.38,200,Q,108.85,111.17,108.5, ,109.2,1.18,25179643,1630680000000.0,1630680000000.0,110.38,q,NASD,True,True,0.0098,4,122.49,72.5,0.0,38.32,0.0,0.0,,Normal,110.38,2,1.18,1630680000000.0,1.0806,1.18,1.0806,1.0806,True,False,,122.49,72.5,0.0,0.0, ,,0.086516,18.7487,9.92922,34.93033,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.733,132455.8,0.0,0.0,0.0,0.0,0.0, ,1.99749,51741790.0,51741795.0,1306314980.0
DOCU,0.397,0.498,0.105,-0.278,9/3/21,EQUITY,EQUITY,256163106,DOCU,"DocuSign, Inc. - Common Stock",311.12,300,Q,311.38,200,H,311.29,200,H,296.045,314.7,295.98, ,294.57,16.72,5749576,1630680000000.0,1630680000000.0,311.29,q,NASD,True,True,0.0517,4,314.76,179.49,0.0,0.0,0.0,0.0,,Normal,311.29,2,16.72,1630680000000.0,5.6761,16.72,5.6761,5.6761,True,False,,314.76,179.49,0.0,0.0, ,,0.0,270.8782,31.97816,0.0,76.68563,77.77057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97781,0.0,77.55979,344.6695,345.6286,0.0,23.22665,62.74375,0.0,0.0,54.2375,9.11703,194835125.0,190.4651,57392.58,0.0,0.0,0.0,0.0,0.0, ,0.83852,1805460.0,1805464.0,54700730.0
TSLA,0.177,0.741,0.083,-0.04,9/3/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",727.67,400,K,727.77,100,Q,727.81,200,D,732.2494,733.7,726.5, ,732.39,-4.58,5761716,1630680000000.0,1630680000000.0,727.77,q,NASD,True,True,0.0167,4,900.4,329.88,0.0,326.26,0.0,0.0,,Normal,727.81,2,-4.58,1630680000000.0,-0.6253,-4.62,-0.6308,-0.6253,True,False,,900.4,329.88,0.0,0.0, ,,1.044473,29.05466,17.32065,150.7124,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2914,725077.2,69.61395,0.0,0.0,0.0,0.0, ,1.95496,15334410.0,15334414.0,434963100.0
NVDA,0.012,0.866,0.122,0.332,9/3/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,228.53,100,H,228.58,100,H,228.55,100,D,223.25,228.89,222.0, ,223.96,4.59,12620666,1630680000000.0,1630680000000.0,228.55,q,NASD,True,True,0.0151,4,230.43,115.665,0.0,80.186,0.16,0.07,00:00.0,Normal,228.55,1,4.59,1630680000000.0,2.0495,4.59,2.0495,2.0495,True,False,,230.43,115.665,0.16,0.07,00:00.0,,0.760304,26.43421,25.56971,68.0068,63.75303,64.77639,32.32863,36.48379,33.36073,37.55955,40.38105,22.18079,24.8508,5.32644,5.80171,54.29167,36.09248,51.74729,56.4761,2.79862,105.2542,277.4557,0.0,0.0,67.60046,14.94436,2492000000.0,2398.035,559900.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.37394,33515170.0,33515166.0,775225150.0
AMZN,0.116,0.762,0.122,0.082,9/3/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3455.9399,100,J,3456.6101,100,Q,3456.2451,100,D,3452.0,3461.9304,3436.4399, ,3463.1201,-6.875,1144799,1630680000000.0,1630680000000.0,3456.245,q,NASD,True,True,0.024,4,3773.0779,2871.0,0.0,59.43,0.0,0.0,,Normal,3456.2451,1,-6.875,1630680000000.0,-0.1985,-6.8751,-0.1985,-0.1985,True,False,,3773.078,2871.0,0.0,0.0, ,,0.500659,15.26388,3.9564,29.72399,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,437.4564,1753864.0,45.56149,0.0,0.0,0.0,0.0, ,1.15515,2946400.0,2946400.0,71109030.0
WKHS,0.052,0.799,0.149,0.153,9/3/21,EQUITY,EQUITY,98138J206,WKHS,"Workhorse Group, Inc. - Common Stock",8.99,1400,K,9.0,3500,Q,8.998,200,D,9.34,9.3776,8.95, ,9.3,-0.302,4081205,1630680000000.0,1630680000000.0,8.998,q,NASD,True,True,0.0466,4,42.96,7.069,0.0,7.68,0.0,0.0,,Normal,8.998,2,-0.302,1630680000000.0,-3.2473,-0.302,-3.2473,-3.2473,True,False,,42.96,7.069,0.0,0.0, ,,0.518754,5.15053,392.0525,34.45588,0.0,0.0,1096.036,0.0,0.0,0.0,42.30098,12.89225,17.0923,21.64664,24.45873,0.0,47.41099,90.1538,90.1538,0.0,87.31952,79.89636,0.0,0.0,1505.712,130.8525,123948456.0,113.4371,1152.721,0.0,0.0,0.0,0.0,0.0, ,2.67152,9585880.0,9585882.0,314382490.0
MSFT,0.006,0.857,0.138,0.438,9/3/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,302.43,500,Q,302.46,200,Q,302.43,200,D,300.99,302.59,300.26, ,301.15,1.28,5306866,1630680000000.0,1630680000000.0,302.43,q,NASD,True,True,0.0139,4,305.84,196.25,0.0,37.4708,2.24,0.74,00:00.0,Normal,302.43,2,1.28,1630680000000.0,0.425,1.28,0.425,0.425,True,False,,305.84,196.25,2.24,0.74,00:00.0,,0.940719,15.94745,13.46384,31.01977,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.816,2263110.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77888,22000920.0,22000923.0,479978130.0
CLOV,0.057,0.808,0.135,0.134,9/4/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",8.8,1000,P,8.83,4200,P,8.81,0,Q,9.16,9.46,8.62, ,8.84,-0.03,29666646,1630710000000.0,1630710000000.0,8.84,q,NASD,True,True,0.0475,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,8.84,724,0.0,1630700000000.0,-0.3394,0.0,0.0,0.0,True,False,,28.85,6.31,0.0,0.0, ,,0.0,11.60764,5.92336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66373,0.0,5.93116,6.38427,6.38427,0.0,0.0,0.0,0.0,0.0,0.0,105.9014,235874471.0,199.4855,3629.816,0.0,0.0,0.0,0.0,0.0, ,0.0,20648510.0,20671419.0,1226312240.0
MVST,0.125,0.736,0.14,0.211,9/4/21,EQUITY,EQUITY,59516C106,MVST,"Microvast Holdings, Inc. - Common Stock",10.03,300,P,10.15,200,P,10.04,0,P,9.43,10.25,9.2901, ,10.18,-0.14,1900094,1630710000000.0,1630710000000.0,10.18,q,NASD,True,True,0.1409,4,25.2,7.83,0.0,0.0,0.0,0.0,,Normal,10.18,125,0.0,1630700000000.0,-1.3752,0.0,0.0,0.0,True,False,,25.2,7.83,0.0,0.0, ,,0.0,1.31304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226,0.0,0.60912,0.61285,0.61285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300516246.0,292.6324,3059.255,0.0,0.0,0.0,0.0,0.0, ,0.0,1600700.0,1601317.0,53853330.0
TTCF,0.071,0.769,0.161,0.186,9/4/21,EQUITY,EQUITY,87663X102,TTCF,"Tattooed Chef, Inc. - Class A Common Stock",22.08,300,P,22.14,14200,P,22.08,200,P,24.1035,25.3499,21.7, ,22.08,0.0,5064968,1630710000000.0,1630710000000.0,22.08,q,NASD,True,True,0.0882,4,28.64,14.093,0.0,18232.1992,0.0,0.0,,Normal,22.08,450,0.0,1630700000000.0,0.0,0.0,0.0,0.0,True,False,,28.64,14.093,0.0,0.0, ,,0.0,7.72043,7.18374,0.0,15.24435,15.70707,3.14843,0.0,0.0,0.0,3.26061,3.22868,3.55674,3.89852,5.05174,0.0,3.37531,1.16241,3.49321,0.0,97.35837,0.0,0.0,0.0,0.0,0.0,81952543.0,45.05212,1809.512,0.0,0.0,0.0,0.0,0.0, ,0.0,2934630.0,2937330.0,39670630.0
AMD,0.033,0.72,0.247,0.499,9/4/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",109.86,1100,P,109.9,3700,P,109.9,0,D,108.85,111.17,108.5, ,109.92,-0.02,42623780,1630710000000.0,1630710000000.0,109.92,q,NASD,True,True,0.0082,4,122.49,72.5,0.0,38.05,0.0,0.0,,Normal,109.92,7464,0.0,1630700000000.0,-0.0182,0.0,0.0,0.0,True,False,,122.49,72.5,0.0,0.0, ,,0.087086,18.87232,9.99469,35.16064,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.733,133329.1,0.0,0.0,0.0,0.0,0.0, ,1.99689,50434590.0,50481417.0,1311570880.0
TSLA,0.239,0.7,0.061,-0.328,9/4/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",733.8,100,P,734.62,100,Q,734.0,0,Q,732.2494,734.0,724.2, ,733.57,0.43,15271045,1630710000000.0,1630710000000.0,733.57,q,NASD,True,True,0.0124,4,900.4,329.88,0.0,325.51,0.0,0.0,,Normal,733.57,2237,0.0,1630700000000.0,0.0586,0.0,0.0,0.0,True,False,,900.4,329.88,0.0,0.0, ,,1.046156,29.10147,17.34856,150.9552,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2914,726245.4,69.61395,0.0,0.0,0.0,0.0, ,1.95482,15336580.0,15377332.0,431905320.0
MSFT,0.014,0.929,0.057,0.206,9/4/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,300.88,100,Q,300.99,100,Q,300.93,0,P,300.99,302.6,300.26, ,301.14,-0.21,14751610,1630710000000.0,1630710000000.0,301.14,q,NASD,True,True,0.0099,4,305.84,196.25,0.0,37.3864,2.24,0.74,00:00.0,Normal,301.14,24442,0.0,1630700000000.0,-0.0697,0.0,0.0,0.0,True,False,,305.84,196.25,2.24,0.74,00:00.0,,0.940688,15.94692,13.46339,31.01874,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.816,2263034.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77889,19355350.0,19394319.0,476338420.0
NVDA,0.0,0.853,0.147,0.248,9/4/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,228.71,300,P,228.99,100,P,228.98,0,P,223.25,229.86,222.0, ,228.43,0.55,28083198,1630710000000.0,1630710000000.0,228.43,q,NASD,True,True,0.0125,4,230.43,115.665,0.0,80.0252,0.16,0.07,00:00.0,Normal,228.43,12552,0.0,1630700000000.0,0.2408,0.0,0.0,0.0,True,False,,230.43,115.665,0.16,0.07,00:00.0,,0.775479,26.9618,26.08006,69.36414,63.75303,64.77639,32.32863,36.48379,33.36073,37.55955,40.38105,22.18079,24.8508,5.32644,5.80171,54.29167,36.09248,51.74729,56.4761,2.79862,105.2542,277.4557,0.0,0.0,67.60046,14.94436,2492000000.0,2398.035,571075.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.3721,29528320.0,29566072.0,763889700.0
HUT,0.0,0.877,0.123,0.15,9/4/21,EQUITY,EQUITY,44812T102,HUT,Hut 8 Mining Corp. - Common Shares,10.55,300,Q,10.64,400,P,10.65,100,P,9.53,10.9,9.3, ,10.67,-0.02,31856836,1630710000000.0,1630710000000.0,10.67,q,NASD,False,False,0.2662,4,13.0,0.585,0.0,27.49,0.0,0.0,,Normal,10.67,582,0.0,1630700000000.0,-0.1874,0.0,0.0,0.0,True,False,,13.0,0.585,0.0,0.0, ,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143581237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,9605495.0,0.0
AAPL,0.136,0.808,0.056,0.232,9/4/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,154.29,700,P,154.33,200,P,154.29,0,P,153.76,154.63,153.09, ,154.3,-0.01,57866066,1630710000000.0,1630710000000.0,154.3,q,NASD,True,True,0.0068,4,154.98,103.1,0.0,30.0913,0.88,0.57,00:00.0,Normal,154.3,35901,0.0,1630700000000.0,-0.0065,0.0,0.0,0.0,True,False,,154.98,103.1,0.88,0.57,00:00.0,,0.5471,39.74387,7.34716,26.08007,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16360.92,2550605.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20821,65871760.0,65889005.0,1639961380.0
DOCU,0.175,0.643,0.182,0.227,9/4/21,EQUITY,EQUITY,256163106,DOCU,"DocuSign, Inc. - Common Stock",310.0,100,P,310.3,200,P,294.57,0,D,296.045,314.7,295.98, ,310.05,-15.48,9922234,1630710000000.0,1630710000000.0,310.05,q,NASD,True,True,0.0423,4,314.76,179.49,0.0,0.0,0.0,0.0,,Normal,310.05,1076,0.0,1630700000000.0,-4.9927,0.0,0.0,0.0,True,False,,314.76,179.49,0.0,0.0, ,,0.0,285.1131,33.65865,0.0,76.68563,77.77057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97781,0.0,77.55979,344.6695,345.6286,0.0,23.22665,62.74375,0.0,0.0,54.2375,9.11703,194835125.0,190.4651,60408.63,0.0,0.0,0.0,0.0,0.0, ,0.83265,2652650.0,2654564.0,51868000.0
MVST,0.111,0.765,0.124,0.188,9/5/21,EQUITY,EQUITY,59516C106,MVST,"Microvast Holdings, Inc. - Common Stock",10.03,300,P,10.15,200,P,10.04,0,P,9.43,10.25,9.2901, ,10.18,-0.14,1900094,1630710000000.0,1630710000000.0,10.18,q,NASD,True,True,0.1409,4,25.2,7.83,0.0,0.0,0.0,0.0,,Normal,10.18,125,0.0,1630700000000.0,-1.3752,0.0,0.0,0.0,True,False,,25.2,7.83,0.0,0.0, ,,0.0,1.31304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226,0.0,0.60912,0.61285,0.61285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300516246.0,292.6324,3059.255,0.0,0.0,0.0,0.0,0.0, ,0.0,1600700.0,1601317.0,53853330.0
CLOV,0.05,0.736,0.214,0.29,9/5/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",8.8,1000,P,8.83,4200,P,8.81,0,Q,9.16,9.46,8.62, ,8.84,-0.03,29666646,1630710000000.0,1630710000000.0,8.84,q,NASD,True,True,0.0475,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,8.84,724,0.0,1630700000000.0,-0.3394,0.0,0.0,0.0,True,False,,28.85,6.31,0.0,0.0, ,,0.0,11.60764,5.92336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66373,0.0,5.93116,6.38427,6.38427,0.0,0.0,0.0,0.0,0.0,0.0,105.9014,235874471.0,199.4855,3629.816,0.0,0.0,0.0,0.0,0.0, ,0.0,20648510.0,20671419.0,1226312240.0
AMD,0.04,0.817,0.143,0.381,9/5/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",109.86,1100,P,109.9,3700,P,109.9,0,D,108.85,111.17,108.5, ,109.92,-0.02,42623780,1630710000000.0,1630710000000.0,109.92,q,NASD,True,True,0.0082,4,122.49,72.5,0.0,39.234,0.0,0.0,,Normal,109.92,7464,0.0,1630700000000.0,-0.0182,0.0,0.0,0.0,True,False,,122.49,72.5,0.0,0.0, ,,0.087086,18.87232,9.99469,35.16064,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.733,133329.1,0.0,0.0,0.0,0.0,0.0, ,1.99689,50434590.0,50481417.0,1311570880.0
HUT,0.103,0.779,0.119,0.129,9/5/21,EQUITY,EQUITY,44812T102,HUT,Hut 8 Mining Corp. - Common Shares,10.55,300,Q,10.64,400,P,10.65,100,P,9.53,10.9,9.3, ,10.67,-0.02,31856836,1630710000000.0,1630710000000.0,10.67,q,NASD,False,False,0.2662,4,13.0,0.585,0.0,27.49,0.0,0.0,,Normal,10.67,582,0.0,1630700000000.0,-0.1874,0.0,0.0,0.0,True,False,,13.0,0.585,0.0,0.0, ,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143581237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,9605495.0,0.0
AAPL,0.177,0.7,0.123,0.108,9/5/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,154.29,700,P,154.33,200,P,154.29,0,P,153.76,154.63,153.09, ,154.3,-0.01,57866066,1630710000000.0,1630710000000.0,154.3,q,NASD,True,True,0.0068,4,154.98,103.1,0.0,30.2186,0.88,0.57,00:00.0,Normal,154.3,35901,0.0,1630700000000.0,-0.0065,0.0,0.0,0.0,True,False,,154.98,103.1,0.88,0.57,00:00.0,,0.5471,39.74387,7.34716,26.08007,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16360.92,2550605.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20821,65871760.0,65889005.0,1639961380.0
NVDA,0.0,0.853,0.147,0.248,9/5/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,228.71,300,P,228.99,100,P,228.98,0,P,223.25,229.86,222.0, ,228.43,0.55,28083198,1630710000000.0,1630710000000.0,228.43,q,NASD,True,True,0.0125,4,230.43,115.665,0.0,81.6224,0.16,0.07,00:00.0,Normal,228.43,12552,0.0,1630700000000.0,0.2408,0.0,0.0,0.0,True,False,,230.43,115.665,0.16,0.07,00:00.0,,0.775479,26.9618,26.08006,69.36414,63.75303,64.77639,32.32863,36.48379,33.36073,37.55955,40.38105,22.18079,24.8508,5.32644,5.80171,54.29167,36.09248,51.74729,56.4761,2.79862,105.2542,277.4557,0.0,0.0,67.60046,14.94436,2492000000.0,2398.035,571075.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.3721,29528320.0,29566072.0,763889700.0
AMZN,0.015,0.85,0.135,0.669,9/5/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3471.2,100,P,3474.3999,500,P,3473.0,0,P,3452.0,3482.6699,3436.4399, ,3478.05,-5.05,2578324,1630710000000.0,1630710000000.0,3478.05,q,NASD,True,True,0.0238,4,3773.0779,2871.0,0.0,60.6158,0.0,0.0,,Normal,3478.05,986,0.0,1630700000000.0,-0.1452,0.0,0.0,0.0,True,False,,3773.078,2871.0,0.0,0.0, ,,0.502818,15.32968,3.97346,29.85214,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,437.4564,1761426.0,45.56149,0.0,0.0,0.0,0.0, ,1.15475,2864750.0,2868389.0,71206430.0
TSLA,0.068,0.839,0.093,0.013,9/5/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",733.8,100,P,734.62,100,Q,734.0,0,Q,732.2494,734.0,724.2, ,733.57,0.43,15271045,1630710000000.0,1630710000000.0,733.57,q,NASD,True,True,0.0124,4,900.4,329.88,0.0,383.5881,0.0,0.0,,Normal,733.57,2237,0.0,1630700000000.0,0.0586,0.0,0.0,0.0,True,False,,900.4,329.88,0.0,0.0, ,,1.046156,29.10147,17.34856,150.9552,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2914,726245.4,69.61395,0.0,0.0,0.0,0.0, ,1.95482,15336580.0,15377332.0,431905320.0
REE,0.059,0.874,0.067,0.088,9/5/21,EQUITY,EQUITY,M8287R103,REE,REE Automotive Ltd. - Class A Ordinary Shares,5.76,100,P,5.8,4500,P,5.78,200,P,5.65,5.9,5.52, ,5.77,0.01,3787726,1630710000000.0,1630710000000.0,5.77,q,NASD,True,True,0.1621,4,11.66,5.48,0.0,0.0,0.0,0.0,,Normal,5.77,68,0.0,1630700000000.0,0.1733,0.0,0.0,0.0,True,False,,11.66,5.48,0.0,0.0, ,,0.0,46.08466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44579,3.47398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229926232.0,513.0821,1807.991,0.0,0.0,0.0,0.0,0.0, ,0.0,2553450.0,2568183.0,14311820.0
AMAT,0.039,0.768,0.193,0.886,9/5/21,EQUITY,EQUITY,38222105,AMAT,"Applied Materials, Inc. - Common Stock",135.66,200,Q,136.0,100,Q,135.66,0,D,133.8422,136.43,133.345, ,135.83,-0.17,4838166,1630710000000.0,1630710000000.0,135.83,q,NASD,True,True,0.0187,4,146.0,54.15,0.0,23.6021,0.96,0.71,00:00.0,Normal,135.83,3927,0.0,1630700000000.0,-0.1252,0.0,0.0,0.0,True,False,,146.0,54.15,0.96,0.71,00:00.0,,0.351458,10.17036,5.67065,21.54308,46.6941,47.88573,24.53764,27.69529,28.47235,32.4887,49.073,23.25082,29.28808,2.1719,2.97522,60.63636,31.129,45.199,45.199,5.75499,67.15482,104.9312,0.0,0.0,32.94812,10.99964,902928500.0,899.5571,122644.8,12.0139,0.0,0.0,0.0,0.24,00:00.0,1.43744,5956530.0,5962375.0,145787950.0
CLOV,0.059,0.785,0.156,0.211,9/6/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",8.8,1000,P,8.83,4200,P,8.81,0,Q,9.16,9.46,8.62, ,8.84,-0.03,29666646,1630710000000.0,1630710000000.0,8.84,q,NASD,True,True,0.0475,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,8.84,724,0.0,1630700000000.0,-0.3394,0.0,0.0,0.0,True,False,,28.85,6.31,0.0,0.0, ,,0.0,11.60764,5.92336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66373,0.0,5.93116,6.38427,6.38427,0.0,0.0,0.0,0.0,0.0,0.0,105.9014,235874471.0,199.4855,3629.816,0.0,0.0,0.0,0.0,0.0, ,0.0,20648510.0,20671419.0,1226312240.0
MSFT,0.016,0.903,0.082,0.371,9/6/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,300.88,100,Q,300.99,100,Q,300.93,0,P,300.99,302.6,300.26, ,301.14,-0.21,14751610,1630710000000.0,1630710000000.0,301.14,q,NASD,True,True,0.0099,4,305.84,196.25,0.0,37.3852,2.24,0.74,00:00.0,Normal,301.14,24442,0.0,1630700000000.0,-0.0697,0.0,0.0,0.0,True,False,,305.84,196.25,2.24,0.74,00:00.0,,0.940688,15.94692,13.46339,31.01874,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.816,2263034.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77889,19355350.0,19394319.0,476338420.0
